uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
00_0572d_Ljtgsz34nB6w9VXExmeJZkzn,"Parašytas dydis 32, atitinka EU 42. 
Išmatavimai: 
Ilgis - 27 cm. 
Liemuo - 88 cm. (tempiasi iki ~96 cm.) 
Leškutė - 58 cm. (tempiasi iki ~64 cm.)",BLUE,1.0,SHORTS_CAPRIS,False,False,False,parašyta dydi atitinka išmatavimai ilgi liemuo tempiasi leškutė tempiasi,9
00_06d87_rYC8Tgqzi5WdDb6efYpf2ks7,Vintage 60s deep purple high waisted pencil skirt with pockets on the front and cute buttons up the side. It's a size 10 and in perfect condition.    #vintage #vintageskirt #pencilskirt #midiskirt #purpleskirt   1-340,PURPLE,1.2,SKIRTS,True,False,False,vintag deep purpl high waist pencil skirt pocket front cute button side size perfect condit vintag vintageskirt pencilskirt midiskirt purpleskirt,20
05023_gtnjheJwksPfbVBytXp2UZct,Dzinsiniai sortai.,NAVY,8.0,SHORTS_CAPRIS,False,False,False,dzinsiniai sortai,2
04e3c_Dpk6sP6V1t6ZiRocLBeHaXnq,Medvelninė suknelė! tobula vasarai. defektų nėra. ,WHITE,6.0,DRESSES,False,False,True,medvelninė suknelė tobula vasarai defektų nėra,6
00_06e24_8VyVehq43HLHCsSCfhq4YK3N,Jednou vzata sukně zn.Guess,BLUE,33.065,SKIRTS,False,False,False,vzata sukně guess,3
05525_WVxu54faQM2aWqRZJRcCppo9,Brand new apt 9 size large pencil skirt. Lots of strech and thick elastic waist band ,BLACK,3.04,SKIRTS,False,True,False,brand size larg pencil skirt lot strech thick elast waist band,11
00_06293_fmciADdL8mbjU4qCm9pZy1rw,"worn a couple of times
chain needs stitch on one side",PINK,7.199999999999999,TROUSERS,False,False,False,worn coupl time chain need stitch side,7
00_06bb9_sq83Hjft8LxuxbHCsnj6xi4H,"Nové.
Pošta 65Kč doporučeně nebo 40Kč obyčejně. ",BLUE,9.6861,SHORTS_CAPRIS,False,False,False,nové pošta doporučeně obyčejně,4
00_0592f_6LCFDgYyPLWvNTVcA2MMDVE5,"Šiek tiek blizgančios medžiagos, super slim. ",BLACK,5.0,TROUSERS,True,False,False,šiek tiek blizgančio medžiago super slim,6
06c50_WcWGEQFdB7Xzb9K9YwzNW95a,"Nuostabus sijonas, pasitrumpinau, bet taip ir nedėvėjau. Spalvytė turi blizgesio, bet puikiai tiks ir kasfienai ir padipuošti. Šį sijonuką trumpinau. Per vidurį eina klostė. Liemuo 35.5 cm, ilgis 68 cm",RED,15.0,SKIRTS,True,False,False,nuostabus sijona pasitrumpinau taip nedėvėjau spalvytė turi blizgesio puikiai tik kasfienai padipuošti sijonuką trumpinau vidurį eina klostė liemuo ilgi,19
0527d_SbykQutiGmenJB4qV5GxjUdT, XS jsou 🙂Velikost sedí na S-M větší M 😃 ,VARIOUS,23.34,DRESSES,False,False,False,velikost sedí větší,3
00_054da_XEiQFWqpP8LDefKSxwP96Yym,"Topshop MOTO high waisted denim shirts, size W30 

Fit is true to size, worn a handful of times ",BLUE,7.199999999999999,SHORTS_CAPRIS,False,False,False,topshop moto high waist denim shirt size true size worn hand time,12
055bc_wv4HDH8qBwUYZKFgNZ6S4Ej5,"Skvěle obepínací příjemný svetřík s výstřihem do V a švy ""naruby"". Velké plus jsou dlouhé rukávy a pruhy. Pruhy jsou vždycky fajn.
Osobko Budějovická, Jesenice u Prahy, Vestec, nebo prostě poštou.",GREY,3.1119999999999997,PULLOVERS_SWEATERS,False,False,True,skvěle obepínací příjemný svetřík výstřihem narubi velké plus dlouhé rukávi pruhi pruhi vždycki fajn osobko budějovická jesenic prahi vestec poštou,20
00_05204_f5gR6SqE5N9zNRCuwfMDK6Wo,"New with tags, size 16. Can you please choose post it by Royal Mail, because I'm not able to post by Hermes ",VARIOUS,6.0,DRESSES,False,True,False,tag size pleas choos post royal mail abl post herm,10
05148_znRau9c2AibxTKnxghPH9M9N,black and white shein dress with pockets! worn one time! modest but so cute! make an offer or bundle to save! ,BLACK,2.66,DRESSES,False,False,True,black white shein dress pocket worn time modest cute make offer bundl save,13
00_06271_RW1gDEtgnhCAVWDWCe4RWRAt,Megztinio dydis 36,WHITE,5.0,PULLOVERS_SWEATERS,True,False,False,megztinio dydi,2
04e90_o8buTkL6R5qnrC65JBnPF4RF,"Brand new, never been worn! Super cute white sweater with pink, light pink and green stripes. So soft!! Oversized, loose fit. Open to offers and willing to model items. ",PINK,7.6,PULLOVERS_SWEATERS,False,False,True,brand never worn super cute white sweater pink light pink green stripe soft overs loos open offer will model item,20
06970_JDetnD7ZGnbszi3kii5RoGAn,Great for spring NWOT pair it with jeans and some cute booties ,APRICOT,6.08,PULLOVERS_SWEATERS,False,False,False,great spring nwot pair jean cute booti,7
00_05d38_9xqJwzNVutwTy5i7xr1UZ6bf,"Super! Pas 40,5 cm. Moznost ohrnuti.",GREEN,9.725,SHORTS_CAPRIS,False,False,False,super moznost ohrnuti,3
06283_XgeSkXj8wDunQBd2MpAkA5P3,"🥰 prodám tenkou pruhovanou mikinu Tommy hilfiger 
velikost S

😎 na postavě nefotím, nepřeměruji, neměním

pěkné nakupování ❤️",BLUE,8.130099999999999,PULLOVERS_SWEATERS,False,False,True,prodám tenkou pruhovanou mikinu tommi hilfig velikost postavě nefotím nepřeměruji neměním pěkné nakupování,13
00_0531e_PQCJQ4E5AMptXq7a9zabe1WC,Primark Ladies Multicoloured  Dress Size 14-16,VARIOUS,6.0,DRESSES,False,True,False,primark ladi multicolour dress size,5
05e11_cHUCMwyitYNMynYNbLYancMw,Deveti vos kelis kartus ,BLUE,7.0,SHORTS_CAPRIS,False,False,False,deveti keli kartus,3
00_0596a_DpmFH2T1VpR3VUdA8q8gZ6pi,"Derėkimės.
Nei karto nevilkėta, visa laik kabojusi ant pakabos, gauta dovanu. 
Pirkta UK Amazon.
Dydis M, atitinka.
",WHITE,25.0,DRESSES,False,True,False,derėkimė karto nevilkėta visa laik kabojusi pakabo gauta dovanu pirkta amazon dydi atitinka,13
00_05dd5_fRRj1fDBczYBW495usLRqcyr,psychedelic top trippy shimmer angel Cupid graphic pattern Y2K yellow black white oriental lettuce hem long sleeve top orange top circle top batik vintage 2000 00s noughties 90s edgy trendy funky Cami top crop top bardot top off shoulder corset bustier jumper sweater neon blouse Renaissance sexy crop top pullover Snake bralet bra bustier tshirt corset wild funky retro vintage rave wavy edgy 90s noughties 80s 00s graphic print oriental check checkerboard mesh clueless camo hippie vintage 60s 70s sequin milkmaid boho stripy graphic print trippy animal print monogram boob tube holographic sparkle glitter embellished broderie brocade festival Lycra frilly stretch angel ,BLACK,8.4,PULLOVERS_SWEATERS,False,False,True,psychedel trippi shimmer angel cupid graphic pattern yellow black white orient lettuc long sleev orang circl batik vintag noughti edgi trendi funki cami crop bardot shoulder corset bustier jumper sweater neon blous renaiss sexi crop pullov snake bralet bustier tshirt corset wild funki retro vintag rave wavi edgi noughti graphic print orient check checkerboard mesh clueless camo hippi vintag sequin milkmaid boho stripi graphic print trippi anim print monogram boob tube holograph sparkl glitter embellish broderi brocad festiv lycra frilli stretch angel,82
00_0635e_4wF2tnxfheRdARrVUNGCzo11,"New look denim pinafore dress.
Size 16
the one strap is a bit loose and unclips every so often, is still wearable though.",BLUE,5.3999999999999995,DRESSES,False,False,False,look denim pinafor dress size strap loos unclip everi often still wearabl though,13
06dd3_CckaExoLzU9QytrawRH77Abw,"Medžiaga: 94% medvilnė, 6% elastanas. 
Vidus 100% Poliesteris.
Ilgis 55 cm.",BLUE,8.0,SKIRTS,False,False,True,medžiaga medvilnė elastana vidus poliesteri ilgi,6
00_06c73_LZUxDJga3tCs9iGxWnkutNZW,"H&M jean shorts 
-size 6 
-brand new condition, never worn 
-dark wash & frayed hem 
-hi rise with distressing 
-super comfortable 
-perfect for summer ! 
",BLUE,6.84,SHORTS_CAPRIS,False,False,False,jean short size brand condit never worn dark wash fray rise distress super comfort perfect summer,16
00_062c7_em3dtwh5X5GUbRp8QbmUGaNh,"Worn once. Excellent condition
Tailored in around the ankles. 
Elasticated waist
",ROSE,8.4,TROUSERS,False,True,False,worn excel condit tailor around ankl elast waist,8
00_05f57_YeVwxNx9vVDgMZ7t2UM6UDYE,Be defektų,BLUE,8.0,SHORTS_CAPRIS,False,False,False,defektų,1
00_0635c_9wjNyzdWRfoXkrENYFA3Jkqw,never worn,BLACK,12.0,TROUSERS,False,False,False,never worn,2
00_06ff0_qbjbGH5Ya69PM9G9DVtwDbUm,"pěkný stav, párkrát na sobě ",GREY,18.671999999999997,PULLOVERS_SWEATERS,False,False,True,pěkný stav párkrát sobě,4
00_05ab8_BnB7yKJCUZfLBFrdv4ftj7xS,Puikios būklės ,BLUE,6.0,SKIRTS,False,False,False,puikio būklės,2
06d39_K2bCC66xjjQGGBM4Nq7tiMXA,"Worn 
shiny mark by pocket shown in last photo. Think its imprint from ironing 

L measures approximately 31”

#trousers #womens #womenswear #size10 #blacktrousers ",BLACK,2.4,TROUSERS,True,False,False,worn shini mark pocket shown last photo think imprint iron measur approxim trouser women womenswear size blacktrous,17
00_06bcb_y2fV6ZbhT6pXnkbvRvHGWtxm,"Loads of other items avaliable,  all available to post and can do discounts on multiple items . Fast posatge :)

Any questions please just ask 
",BLACK,4.2,SHORTS_CAPRIS,False,False,False,load item avali avail post discount multipl item fast posatg question pleas just,13
0633f_MiE9Ru36JShyHvB7PmYteqkU,"Béžová barva - velmi jemný melanž vzorek, z dálky neznatelný. Střih kalhot ala Marlen, rovnoměrná šířka nohavic po celé délce. Mají kratší nohavice, vhodné na nižší postavu. Rozměry: v pase mají 88 cm, boční délka je 99 cm, vnitřní délka nohavice 75 cm, přední sed je 29 cm, zadní sed 40 cm.
Stav výborný, bez jakýchkoli vad. Materiál příjemný, měkký: 63% polyester, 32% viskóza, 5% elastan. Odeslání ihned Zásilkovnou. 

#klasickekalhoty #kalhotyklasicke #elegantnikalhoty #kalhotyelegantni #bezovekalhoty #bezove_kalhoty #damskekalhoty #kalhotysiroke #sirsikalhoty #sirokekalhoty #sirokekalhotydopasu #kalhotydopasu #principles #kalhoty42 #kalhotydokancelare #kalhotyvolne #kalhotysirokystrih #kalhotypromensi #kalhotypromale #petite #pants #trousers #petitetrousers #kalhotynapuky #kalhotyspuky #prijemnekalhoty #kalhotybezvad #kalhotyselastanem #kalhotydamske #kalhotyprodrobnoupostavu #kalhotypromensipostavu #kalhotypronizsipostavu #nizsipostava #kalhotyprinciples #principleskalhoty",BODY,10.191799999999999,TROUSERS,True,False,False,béžová barva velmi jemný melanž vzorek dálki neznatelný střih kalhot marlen rovnoměrná šířka nohav celé délce kratší nohavic vhodné nižší postavu rozměri pase boční délka vnitřní délka nohavic přední zadní stav výborný jakýchkoli materiál příjemný měkký polyest viskóza elastan odeslání ihn zásilkovnou klasickekalhoti kalhotyklasick elegantnikalhoti kalhotyelegantni bezovekalhoti bezove_kalhoti damskekalhoti kalhotysirok sirsikalhoti sirokekalhoti sirokekalhotydopasu kalhotydopasu principl kalhoti kalhotydokancelar kalhotyvoln kalhotysirokystrih kalhotypromensi kalhotypromal petit pant trouser petitetrous kalhotynapuki kalhotyspuki prijemnekalhoti kalhotybezvad kalhotyselastanem kalhotydamsk kalhotyprodrobnoupostavu kalhotypromensipostavu kalhotypronizsipostavu nizsipostava kalhotyprincipl principleskalhoti,77
00_05a87_zC7XJMwDiteNjm2WnFihg7ay,"🌜vel. S
🌜materiál se podobá teplákům
🌜jen párkrát nošené
🌜poštovné dle sazby České pošty nebo Zásilkovny nebo osobní předání Praha/Liberec",ORANGE,11.67,TROUSERS,False,False,True,materiál podobá teplákům párkrát nošené poštovné sazbi české pošti zásilkovni osobní předání praha liberec,14
06751_yfdwowbWQXYC14UAvFfLKpDQ,"size L, small stain on arm pictured! Navy/White sweater. 

#americaneagle #sweater ",WHITE,4.5600000000000005,PULLOVERS_SWEATERS,False,False,True,size small stain pictur navi white sweater americaneagl sweater,9
00_057e3_p45nugLHoTvGZs8ag3UPmW84,size 10,BLACK,18.0,SHORTS_CAPRIS,False,False,False,size,1
05704_g5qGMnL5jbcPFddhXbUk8MPk,"Nenešiotas, ilgis 43 cm, liemui 39 cm, su guma.",WHITE,4.0,SKIRTS,False,True,False,nenešiota ilgi liemui guma,4
051b9_LZWg4SnhvmrE7Q5VRufUX8qb,"-  handcrafted  Hotpants by Parisian, 
- UK size 10 (could fit an 8)
- Excellent condition",WHITE,4.8,SHORTS_CAPRIS,False,True,False,handcraft hotpant parisian size excel condit,6
00_05244_ceoR6UNZSrR3k84Jm4Y5bK9X,"culotte trousers, wide leg, bow details. with pockets. size 8. Zara. 
",BLACK,4.8,TROUSERS,False,False,True,culott trouser wide detail pocket size zara,7
00_06148_ayFfDDeBvsxsbdqgGiZ2vw6P,"hollister skinny jeans, so cute and i haven’t worn them i just ordered the wrong size :/",BURGUNDY,18.0,TROUSERS,False,False,False,hollist skinni jean cute haven worn just order wrong size,10
06dd3_8suE9GTiDVbrScX28v35Afw2,"Ilgis 85cm;
krūtinė 39*2cm; 
Dydis xs.",BLACK,10.0,DRESSES,False,False,False,ilgi krūtinė dydi,3
00_05674_mr1BDc6jzxdK4XfNhc6VHCUM,Lightweight black and white gingham pants. Size M. Only worn a few times,BLACK,6.08,TROUSERS,False,False,False,lightweight black white gingham pant size worn time,8
06a85_yvFeaGhpN7PvEpVkGt6GEHFk,Doprava 70,GREY,23.34,TROUSERS,False,False,True,doprava,1
056f6_Q2Eu8K2XbF7BKocCzbqVox6C,Lovely condition ,PURPLE,14.399999999999999,PULLOVERS_SWEATERS,True,False,False,love condit,2
00_050e4_sG6P123qC5xcBkjqeTyfT7K9,"Like new, cute with a sweater or button up.
Inseam measurement is 27.5""",BLACK,3.8,TROUSERS,False,False,False,like cute sweater button inseam measur,6
00_06ef2_xgUuE5KdGCdNTQ1SJEv4RL2y,"blizgus, grazus megztinis, uzsegamas, raso dydis L, taciau tik ir M/S",GREY,3.0,PULLOVERS_SWEATERS,True,False,False,blizgus grazus megztini uzsegama raso dydi taciau,7
06f4b_PBdP5Rj7RPE2af2MwjrXXaqo,old navy size 12,BLUE,3.04,SHORTS_CAPRIS,False,False,False,navi size,2
06ff8_kxM36c85NZH8qRdKUDThvqTs,"mikina namornicke barvy s pruhy a kapuci, je nosena , sedí XS/S",WHITE,1.9449999999999998,PULLOVERS_SWEATERS,False,False,True,mikina namornick barvi pruhi kapuci nosena sedí,7
00_0585a_3qA2MhFjoDWRGRyozU9GduHq,"Mažai nešiotas, su nedaug matomais sidabriniais blizgučiais, tiktų xs ir s dydžiams, tamprus.
Išmatavimai: ilgis nuo peties - 38cm, ilgis per vidurį - 35cm, ilgis nuo vienos rankovės galo iki kito - 95cm.
#bolero #xsdydisnike #sdydis #juodas #sublizguciais #puosnusbolero ",BLACK,4.0,PULLOVERS_SWEATERS,True,False,False,mažai nešiota nedaug matomai sidabriniai blizgučiai tiktų dydžiam tamprus išmatavimai ilgi peti ilgi vidurį ilgi vieno rankovė galo kito bolero xsdydisnik sdydi juoda sublizguciai puosnusbolero,25
00_05fc6_rosPFCr6mWMzboTGuhkjdbkw,"C WONDER Orange Chevron Sweater 
Stretchy and fitted

WS4-P3",BODY,15.2,PULLOVERS_SWEATERS,False,False,False,wonder orang chevron sweater stretchi fit,6
00_06f4e_Hu7ChBJCWW7E9U3T2Sh7LtPn,Pouze párkrát nošené pruhované kalhoty. Bez závady. Pozornost se musí klást na střih. Velikost odpovídá M (38). ,WHITE,11.67,TROUSERS,False,False,True,pouz párkrát nošené pruhované kalhoti závadi pozornost klást střih velikost odpovídá,11
057fb_8qbpVqHd2PLRxH1zXGsrLaW1,"Matty M
 Maxi Skirt
Elastic waistband 
Size Medium 

#maxiskirt",BLUE,3.04,SKIRTS,False,False,True,matti maxi skirt elast waistband size medium maxiskirt,8
00_06031_RrodwygP6fyNzDMFvPw4hUCF,"only worn once, slight lipstick mark on the bottom right leg which will easily come out in the wash. size 8. popper bottoms ",BLACK,6.0,TROUSERS,False,False,True,worn slight lipstick mark bottom right easili come wash size popper bottom,12
00_05784_NKXVSBnYGDsAxdkpg8ruer9R,"Zipper on the side and strings for back and front each. Has a  pattern, super cute and frilly, perfect for summer.

Selling as sadly too big for me, open to offers!",BLACK,2.4,SKIRTS,False,True,False,zipper side string back front pattern super cute frilli perfect summer sell sad open offer,15
00_05555_s6ZATneXcZSb66HfS2hiZYkX,"bought from a fellow vintie but unfortunately there slightly to short for me.
topshop size 8 hotpant shorts, brand new with tags. perfect condition. will be posted second class signed for #denim #shorts #topshop #size8 ",BLUE,9.6,SHORTS_CAPRIS,False,False,False,bought fellow vinti unfortun slight short topshop size hotpant short brand tag perfect condit post second class sign denim short topshop size,22
0559e_aXd3tKNSNjnsQRg42ybiVpwe,"Perfect for the warmer weather. Good condition.

All of my items are on eBay as well, so will be deleted off of here if they get a bid – grab a bargain now! 

Check out my other items to create a bundle and save on postage!",WHITE,4.2,SKIRTS,False,False,True,perfect warmer weather good condit item ebay well delet grab bargain check item creat bundl save postag,17
00_0661b_keQwMmSkibkRyoeFfHzquJG9,"párkrát na sobě, příjemný materiál, vzadu detail překřížení, sedí XS,S",BLUE,3.1119999999999997,PULLOVERS_SWEATERS,False,False,True,párkrát sobě příjemný materiál vzadu detail překřížení sedí,8
06b2f_UPnEYpjLBJPtDbkapDa7NM3V,Párkrát na sobě ,BLUE,5.0569999999999995,SHORTS_CAPRIS,False,False,False,párkrát sobě,2
