uuid,description,color,price,cc3,sparkling,floral,striped,description_proc,escription_proc_len
0720f_bTPY9ME4oD8BR49QL5dnLgfT,Puikios būklės ,BLACK,4.0,DRESSES,False,False,True,puikio būklės,2
00_06e27_cPkhwayh8oa81ggHU4Wz5FZC,"nauji, nedėvėti, aukštesnio liemens šortai, iš priekio atrodo lyg sijonas.
#zara #zaravasara #vasarostop #dzinsiniai_sortukai #dzinsinissijonas #top2020 ",BLUE,20.0,SHORTS_CAPRIS,False,False,False,nauji nedėvėti aukštesnio liemen šortai priekio atrodo sijona zara zaravasara vasarostop dzinsiniai_sortukai dzinsinissijona,13
00_05db7_k8kbJdkMmBSSp4PCZNiBGDbT,Khaki/brown skinny Jean  soft denim material,BROWN,9.0,TROUSERS,False,False,False,khaki brown skinni jean soft denim materi,7
00_06287_asQvtnCvN6QdgY63A4EULpZG,Checked shirt,BODY,9.6,SKIRTS,False,False,False,check shirt,2
06946_To2hw2xUhnSxSx77NxqcgLyR,#lengvas #plonas #sijonas #geletas #rozinis #sviesus #pusilgis #midi #aukščiaukeliu ,PINK,3.0,SKIRTS,False,True,False,lengva plona sijona geleta rozini sviesus pusilgi midi aukščiaukeliu,9
05507_9u5wosFM9NMsNnQRY7uFgBnZ,"The culottes are in a great condition from next 

Make a statement with these comfy fit jersey tropical leaf culottes alternative to jeans . Featuring a wide cropped leg with matching belt  for a flattering shape, they are finished off with useful side pockets and easy pull on style. Team  up with pumps 

Size 12 waist 32 length 30” inside leg 20” ",VARIOUS,12.0,TROUSERS,False,False,False,culott great condit next make statement comfi jersey tropic leaf culott altern jean featur wide crop match belt flatter shape finish use side pocket easi pull style team pump size waist length insid,33
00_06c73_LZUxDJga3tCs9iGxWnkutNZW,"H&M jean shorts 
-size 6 
-brand new condition, never worn 
-dark wash & frayed hem 
-hi rise with distressing 
-super comfortable 
-perfect for summer ! 
",BLUE,6.84,SHORTS_CAPRIS,False,False,False,jean short size brand condit never worn dark wash fray rise distress super comfort perfect summer,16
00_0694d_vrDjusE3Sca5nvvQuqr3gNfX,"size 6
from pull & bear
like new ",BLUE,5.3999999999999995,SHORTS_CAPRIS,False,False,False,size pull bear like,4
00_05cf1_Vs8QiDqt4Z6mX8Vzb1HSjaWi,"never worn, perfect condition, original price £22 xx #plt #prettylittlething #reddenim #denimskirt #pltskirt #redskirt10 ",RED,9.6,SKIRTS,False,False,False,never worn perfect condit origin price prettylittleth reddenim denimskirt pltskirt redskirt,11
04ea1_AvBLGeNWAqD6RXxaoGJDtfZd,"Nové   / skinny- jegginy
Opticky zeštíhlující .
Pružný materiál.
V pase guma.
Zadní kapsičky 
Zn. Beloved
Velikost : 40, dle mého sednou i na  42
Délka 100 cm
Pas: 2*40 cm natáhnou se krásně až na cca 2*53 cm
Boky 2*48 cm natáhnou se na cca 2*58 cm
#jeans #jeggings #elastické #dzinydamke #kalhoty #jeansy ",BLUE,8.947,TROUSERS,False,False,False,nové skinni jeggini opticki zeštíhlující pružný materiál pase guma zadní kapsički belov velikost mého sednou délka natáhnou krásně boki natáhnou jean jeg elastické dzinydamk kalhoti jeansi,26
06d43_e8GcZVbFjhXpoh8tnAGT39A8,"Kraťasy Denim&Co, ve velmi dobrém stavu.",BROWN,1.9449999999999998,SHORTS_CAPRIS,False,False,False,kraťasi denim velmi dobrém stavu,5
00_06c14_o2L7qpFmQaocNZ6t4DBgzVo2,"Nešiota, bet visdar geram stovyje dryžuota suknelė. Visas ilgis 94cm, krūtinė 47cmx2, liemuo 40-45cmx2.",BLACK,6.0,DRESSES,False,False,True,nešiota visdar geram stovyj dryžuota suknelė visa ilgi krūtinė liemuo,10
00_06f78_JEdWe2RwiJjykLNhBGP7zzQS,"Size 8 , worn but good condition.

(Lindsey)

Bin 40.",BLACK,3.8,TROUSERS,False,False,True,size worn good condit lindsey,5
00_070cd_jAvUVFQUZXzBN2ZxvtLw6LX4," kimono,vintage  bohemian kimono, batwing sleeves boho maxi dress robe 
Vintage chic Women tiger  Print Sashes bohemian Kimono // Ladies V Neck batwing Sleeves Boho Maxi dress robe
One Size: 
Dress length: 90 CM  Shoulder: 50 CM   Chest: 110 CM  
Material: Mixture between Cotton and Rayon to be so comfortable
Pattern Type: Print  Collar: V-Neck
Sleeve Length:  long Style: Batwing Sleeve
Style: Bohemian
Super soft material- great for skin touch ! Special kimono for you and  the one you love  :) A beautiful home wear/ Kimono Robe / Gypsy Style Kimono Robe . It can be a great Robe Bridal shower /Baby Shower gift Birthday Gift Swimsuit Cover Up Nursing Maternity Boho Bohemian. The beautiful Kimono will be a dressing gown, a bridal dress gown. Super super easy and stylish!",ROSE,59.988,PULLOVERS_SWEATERS,False,True,False,kimono vintag bohemian kimono batw sleev boho maxi dress robe vintag chic women tiger print sash bohemian kimono ladi neck batw sleev boho maxi dress robe size dress length shoulder chest materi mixtur cotton rayon comfort pattern type print collar neck sleev length long style batw sleev style bohemian super soft materi great skin touch special kimono love beauti home wear kimono robe gypsi style kimono robe great robe bridal shower babi shower gift birthday gift swimsuit cover nurs matern boho bohemian beauti kimono dress gown bridal dress gown super super easi stylish,93
00_074eb_HimhcuJ9zgzRitjHeErXRo1B,Excellent condition skirt with lining and elastic waist. Black and white  pattern. ,BLACK,6.08,SKIRTS,False,True,False,excel condit skirt line elast waist black white pattern,9
00_06fdc_wrmHjPx6kqmu7pE4ZmK992Ju,size 6 would fit an 8. perfect condition ,BLUE,6.0,PULLOVERS_SWEATERS,False,False,True,size perfect condit,3
00_0689a_JGfFmmoxubrubhWQ814wbGfM,"❤️worn a couple of times (mint!) 
❤️looks great with jeans :)",GREY,3.04,PULLOVERS_SWEATERS,False,False,False,worn coupl time mint look great jean,7
00_07348_gs1fyMySsjVHQrmRjnMd5Z7Y,"naujas sijonas
uzpakalis juodas",YELLOW,4.0,SKIRTS,True,False,False,nauja sijona uzpakali juoda,4
00_05dd0_QHPGGi4Ek32ieKftUzacWiAz,"Svetřík je lehoučký ,z jemného materiálu(do kabelky), červený s leskem,výstřih do V,ramena 40cm, průr.50cm, délka 56cm,vel 46(ale odpovídá spíše vel.42-nutno porovnat rozměry)",BURGUNDY,1.7505,PULLOVERS_SWEATERS,True,False,False,svetřík lehoučký jemného materiálu kabelki červený leskem výstřih ramena průr délka odpovídá spíše nutno porovnat rozměri,16
00_067b2_S9BhCsF2YfujCvnVLeX4u4gP,";
Worn

#george #shorts #size10 #denim #womens #womenswear ",BLUE,2.988,SHORTS_CAPRIS,False,False,False,worn georg short size denim women womenswear,7
0520e_PPQdtFzt3RsFpQfkpL8cug9k, pencil skirt. worn once for work. in perfect condition. has pockets! smoke free home ,VARIOUS,6.08,SKIRTS,False,True,False,pencil skirt worn work perfect condit pocket smoke free home,10
06992_WneU1HYN6Qoa1jxe2njRnvfa,"Lovely  skirt in excellent condition. 

Check out my other items for savings on bundles:)",PINK,6.0,SKIRTS,False,True,False,love skirt excel condit check item save bundl,8
00_068b9_uaoSCVxr5peAnpubgdFdsAYp,"2x  rose print wide legged soft pants. Stretchy elastic waist. **Mint condition! #eigghtnunderr

*Bundle & save*
*Make me an offer*
☆Items listed are on other sites to be sold. Don't wait to buy! :)
*Smoke & Pet free home",BLACK,5.32,TROUSERS,False,False,True,rose print wide leg soft pant stretchi elast waist mint condit eigghtnunderr bundl save make offer item list site sold wait smoke free home,24
00_06f18_xg4AQKebXLmwayJvbskzmyxn,"Černé lesklé kalhoty (legíny) příjemné,a úplné.",BLACK,1.9449999999999998,TROUSERS,True,False,False,černé lesklé kalhoti legíni příjemné úplné,6
00_069e1_BJWnd6umLQTfiPFto8qy7FEU,Black pair or jeans  good condition,BLACK,6.0,TROUSERS,False,False,False,black pair jean good condit,5
00_05492_EZXAJAaLacaF1bKngdaKtpHd,"looks like denim, however it’s not
calzedonia
medium 
super stretchy 
tight fitting 
great condition ",BLUE,4.8,TROUSERS,False,False,False,look like denim howev calzedonia medium super stretchi tight fit great condit,12
00_06ccb_GiVnEWRvCn2jZY8YxATHBc5p,"Gorgeous little summer dress, floaty and lightweight. 

New no tags, never worn. 

Sizing is on the smaller size, labelled as 14 but would fit a 12 better. 

",RED,3.0,DRESSES,False,True,False,gorgeous littl summer dress floati lightweight tag never worn size smaller size label better,14
00_05613_1J6ZG8MvyJHKbwPBQWYbjsKp,"Like new
Stretchy jeans",BLUE,4.8,TROUSERS,False,False,False,like stretchi jean,3
00_056dd_9hJmht1u9RMDAWMz3sskfbKc,worn once great condition ,NAVY,5.3999999999999995,SHORTS_CAPRIS,False,False,False,worn great condit,3
06d21_kNo2c7FGApDtRM593TaQetd9,"Denim skirt, only worn once so in perfect condition! ",KHAKI,6.0,SKIRTS,False,False,False,denim skirt worn perfect condit,5
00_065e7_dnPtji1rK4pDWWb3Xd8sAbu7,"Topshop navy blue high waisted shorts

Good condition, not worn in a few summers now so selling!
Navy blue with gold buttons 
Topshop denim but a thicker material then their standard skinny jeans 
Size 14 
Long enough for tall girls ( I usually wear topshop range)
",BLUE,4.8,SHORTS_CAPRIS,False,False,False,topshop navi blue high waist short good condit worn summer sell navi blue gold button topshop denim thicker materi standard skinni jean size long enough tall girl usual wear topshop rang,31
00_060c9_TwRJR63UkQsVZLtbSwkCQqP4,used but still lots of wear left ,BLUE,4.788,SHORTS_CAPRIS,False,True,False,use still lot wear left,5
05610_ArZzUyTTSa52GuuoGeLv5DGi,"Grey plaid skirt
Has pockets
Side Zipper
From XXI Essentials
Size M
Waist - approx 15in
Length - approx 19in",GREY,6.08,SKIRTS,False,False,False,grey plaid skirt pocket side zipper essenti size waist approx length approx,12
00_04f6b_vEBfX7MkSsuRfcXGcHCUWDHR,"Labai geros bukles, mazai devetas stilingas sijonukas vasarai.. S/XS dydis",WHITE,20.0,SKIRTS,False,False,False,labai gero bukl mazai deveta stilinga sijonuka vasarai dydi,9
00_07219_w476ZMcX51YPsdW3J6Ra4ziW,"labai patogus, trumpesnio tipo megztukas",RED,4.0,PULLOVERS_SWEATERS,True,False,False,labai patogus trumpesnio tipo megztuka,5
00_05509_YSv2iWb9cbyXgXc8BWm9E5tk,Z přední strany mají lehce lesklý vzor. Délka 94 cm. ,BLACK,1.9449999999999998,TROUSERS,True,False,False,přední strani lehc lesklý vzor délka,6
00_06eb6_cg6q7eWwqcfQTSV226Kztvqy,"Tiesaus kirpimo, S dydis. Spalva paskutinėje foto, jos be blizgučių. Liemuo aukštas. Audinys - 99% poliesterio, 1% elastano. Kelnės nepersišviečia. Būklė ideali, lyg nauji.
Nemainau.
Išmatavimai:
Liemuo-32cm, labai gerai tempiasi dar 10cm; klubai-46cm, taip pat gerai tempiasi dar 15cm, ilgis-104cm",BROWN,5.0,TROUSERS,True,False,False,tiesaus kirpimo dydi spalva paskutinėj foto blizgučių liemuo aukšta audini poliesterio elastano kelnė nepersišviečia būklė ideali nauji nemainau išmatavimai liemuo labai gerai tempiasi klubai taip gerai tempiasi ilgi,28
00_05af4_AApbCw4m49DwXtqdzFxpYDgL,"light pink jeans have been worn a couple of times .
",PINK,12.0,TROUSERS,False,False,False,light pink jean worn coupl time,6
06970_JDetnD7ZGnbszi3kii5RoGAn,Great for spring NWOT pair it with jeans and some cute booties ,APRICOT,6.08,PULLOVERS_SWEATERS,False,False,False,great spring nwot pair jean cute booti,7
00_05868_hJQXejKuJW6PQ9YNCpqmgVMn,"~ worn but looks great 
~ size 10
~ pm me for measurements 
~ u.s. only",BLUE,7.6,SHORTS_CAPRIS,False,False,False,worn look great size measur,5
00_06949_sxxhQqb1PQHoLjPBJrxizKwJ,Only worn once in amazing condition. lovely soft fabric perfect for summer. cute pink and green  fabric . fitted style and full length legs.,WHITE,9.6,TROUSERS,False,True,False,worn amaz condit love soft fabric perfect summer cute pink green fabric fit style full length leg,17
00_05ff7_Rf69SC5bMKZpAyR37rsqUnCR,"Lesklá,délka 78cm",ROSE,2.5284999999999997,SKIRTS,True,False,False,lesklá délka,2
00_06548_XdzShDmXmo5VvsacMVsejKon,Smoke and pet free home. ,BLUE,1.2,SHORTS_CAPRIS,False,False,False,smoke free home,3
07342_BavLmAztTBvaq4WX11Dn8KUz,"KELNES patogios, melynos su baltomis linijomis su guma, dydis L (netamprios). Tinka tiek pasipuosti, tiek kasdienai. Devetos, bet kazkokiu matomu defektų nera. Nera ir bumbuliuku.  Liemuo aukstesnis, tiesios linijos vizualiai sukuria lieknesniu ir ilgesniu koju efekta.
ISMATAVIMAI:
Ilgis: 90 cm. 
Liemuo: 76 cm. (su neitempta guma) 
Klubai: 102 cm.
KAINA NURODYTA SU SIUNTIMU
(kelnes 7€ siuntimas 2€ = 9€)

MELYNA PALAIDINE, 100% viskoze ir medziaga maloni prie kuno, tampri. Priekyje puosnus raukinukai su blizgancia detale, po svarku atrodo graziai, yra patogi. Dydis L, bet manau tiktu ir XL. Nugaroje apacioje medziaga pasibumbulavusi (6 nuotrauka).  
(palaidinė 3€ siuntimas 2€ = 5€) 
Siunčiu per LP express/Omniva paštomatus

PERKANT PALAIDINE IR KELNES SU SIUNTIMU 11€
#palaidinė #kelnės #mėlyna #kostiumėlis #dryžuotas #bershka 
",BLUE,10.0,TROUSERS,True,False,True,keln patogio melyno baltomi linijomi guma dydi netamprio tinka tiek pasipuosti tiek kasdienai deveto kazkokiu matomu defektų nera nera bumbuliuku liemuo aukstesni tiesio linijo vizualiai sukuria lieknesniu ilgesniu koju efekta ismatavimai ilgi liemuo neitempta guma klubai kaina nurodyta siuntimu keln siuntima melyna palaidin viskoz medziaga maloni prie kuno tampri priekyj puosnus raukinukai blizgancia detal svarku atrodo graziai patogi dydi manau tiktu nugaroj apacioj medziaga pasibumbulavusi nuotrauka palaidinė siuntima siunčiu express omniva paštomatus perkant palaidin keln siuntimu palaidinė kelnė mėlyna kostiumėli dryžuota bershka,82
056f6_Q2Eu8K2XbF7BKocCzbqVox6C,Lovely condition ,PURPLE,14.399999999999999,PULLOVERS_SWEATERS,True,False,False,love condit,2
00_0568c_YYjZaEV4ZGr466Q34NaAQDxE,"Ilgai gulėjo spintoje nenešiojamas.
Be defektų.  Tik sagutės truputį tamsesnės (matosi ketvirtoje nuotraukoje).
Dydis parašytas 40 (L), bet manau tinka ir M dydžiui.
#stilingas #madingas #denim",BLUE,6.0,SKIRTS,False,False,False,ilgai gulėjo spintoj nenešiojama defektų sagutė truputį tamsesnė matosi ketvirtoj nuotraukoj dydi parašyta manau tinka dydžiui stilinga madinga denim,19
06f45_VjvHyBmzXC1pUrWSTCF53jh7,"Black/White Linen Blend Shift Dress by Papaya Size 14. Sleeveless,  v-neckline, diagonal  main body with black around bottom of dress. Fully lined with back zip fastening.  Brand new never worn with tags.",BLACK,6.0,DRESSES,False,False,True,black white linen blend shift dress papaya size sleeveless necklin diagon main bodi black around bottom dress fulli line back fasten brand never worn tag,25
00_0706f_Pnic6QEPqvb5hpjmy4hWJPtS,"both size 8
sent signed for
95% polyester 5% elastane
white one has tags but the other one does not
has not been used


#shortset #summershorts #summer #new #whiteshorts #ginghamshorts #size8 ",GREY,12.0,SHORTS_CAPRIS,False,False,False,size sent sign polyest elastan white tag use shortset summershort summer whiteshort ginghamshort size,14
00_06612_ZtuX89WSS6vanpNJvkqDM2v6,kratasy jeans nasivky,PINK,5.4071,SHORTS_CAPRIS,False,False,False,kratasi jean nasivki,3
00_05416_cxA99gxDTiHb8pqAf1dFmVqt,párkrát nošený,BLACK,3.8899999999999997,PULLOVERS_SWEATERS,False,False,True,párkrát nošený,2
00_05755_egm57pFY1u2uZ2LXs2Kxv3L2,"
Holister Red Blue Black Tartan Plaid Check Shorts Hotpants Wool Blend W 28. ",RED,12.0,SHORTS_CAPRIS,False,False,False,holist blue black tartan plaid check short hotpant wool blend,10
00_05f47_QFi3Tmk8Gvzwq9eyf8K4yHuo,"BNWT straight leg  culottes! Light material and super comfy to wear 🍃 Stretchy waistband and tie at the waist too. Two small pockets in the front. One size but would say it’s a 12/14 best, poss a 10. #bnwt #stripes #freepostage #culottes",BLACK,12.0,TROUSERS,False,False,True,bnwt straight culott light materi super comfi wear stretchi waistband waist small pocket front size best poss bnwt stripe freepostag culott,21
00_06009_f4y2dNXkjZpXtkSNF2Nct7aq,"Worn once so perfect condition. Blue and white high waisted  trousers with tie belt. Side pockets. Front zip and bottom fastening. Size 8, quite tight fitting.",BLUE,18.0,TROUSERS,False,False,True,worn perfect condit blue white high waist trouser belt side pocket front bottom fasten size quit tight fit,18
00_0699f_Zi3tRevh27tqUQuKNL2p4nYC,"Stilingi sortukai aukstu liemeniu, mazai deveti

#sortaiaukstuliemeniu #sortai #lindex #stilingi #denim #dzinsiniai #vasara2020 #vasarai",BLUE,7.0,SHORTS_CAPRIS,False,False,False,stilingi sortukai aukstu liemeniu mazai deveti sortaiaukstuliemeniu sortai lindex stilingi denim dzinsiniai vasara vasarai,14
067d0_VBnZ3T4ep5tHMU48wP6srr2X,"příjemný materiál
jednou vzaté
vysoký pas
ke kotníkům
měřím 174cm

",BLACK,6.223999999999999,TROUSERS,False,False,True,příjemný materiál vzaté vysoký kotníkům měřím,6
00_06b7b_XWsdRSGy3dUs5GW9i6H7y2V7," Print Push-button cardigan. Worn but in good condition. 
Selling on behalf of a family member.
lovely for summer.",WHITE,24.0,PULLOVERS_SWEATERS,False,True,False,print push button cardigan worn good condit sell behalf famili member love summer,13
00_06e22_KyxAdSJPEfULdh34xtDq35zz,worn once ,YELLOW,11.4,DRESSES,False,True,False,worn,1
00_04f15_MFqP5iBnNE4mYWcp3F9SsYif,"new look grey checked pinafore dress with pockets , size 14 
great condition 
very flattering and cute 
£3.10 2nd class postage 
🌸🌸🌸🌸🌸🌸🌸🌸🌸


tags 

Primark new look topshop river island boohoo nasty gal missguided issawitfirst forever21 ASOS pretty little thing bershka pull and bear vintage urban outfitters Zara oh polly disturbia dollskill motel motel rocks curvy plus size curve 
",GREY,2.4,DRESSES,False,False,False,look grey check pinafor dress pocket size great condit flatter cute class postag tag primark look topshop river island boohoo nasti missguid issawitfirst forev aso pretti littl thing bershka pull bear vintag urban outfitt zara polli disturbia dollskil motel motel rock curvi plus size curv,45
00_05613_1J6ZG8MvyJHKbwPBQWYbjsKp,"Like new
Stretchy jeans",BLUE,4.8,TROUSERS,False,False,False,like stretchi jean,3
00_0690f_q21vn19zThNz1g17967wX8oY,"Pískový, pruhovaný svetr prošitý zlatou nitkou a s třemi řadami drobných třásní.
180 + Zásilkovné (65)
Nebo osobně 🤚 v Praze
Přes prsa: 2x52cm
délka: 52cm",BLACK,7.002,PULLOVERS_SWEATERS,False,False,True,pískový pruhovaný svetr prošitý zlatou nitkou třemi řadami drobných třásní zásilkovné osobně praze prsa délka,15
